record_id,mixture_number,mixture_label,ch4_volume_fraction,dme_volume_fraction,equivalence_ratio,temperature_adjusted_K,pressure_adjusted_atm,ignition_delay_us,pressure_original_atm,temperature_original_K,high_temperature_correlation_us,low_temperature_correlation_us,adjustment_status,ignition_target,ignition_type,facility,source_instrument,provenance,notes
zinner2008_mix4_row02,4,80CH4_20DME,0.80,0.20,0.3,1320,28.0,151,28.8,1329,152,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 2",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row03,4,80CH4_20DME,0.80,0.20,0.3,1271,29.5,276,31.0,1286,246,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 3",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row04,4,80CH4_20DME,0.80,0.20,0.3,1171,31.2,740,34.4,1198,,991,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 4",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row05,4,80CH4_20DME,0.80,0.20,0.3,1088,32.6,1532,36.4,1115,,1377,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 5",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row06,4,80CH4_20DME,0.80,0.20,0.3,1046,34.1,2114,38.5,1076,,1596,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 6",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row07,4,80CH4_20DME,0.80,0.20,0.3,1433,6.7,64,6.8,1440,108,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 7",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row08,4,80CH4_20DME,0.80,0.20,0.3,1400,7.0,126,7.2,1409,144,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 8",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row09,4,80CH4_20DME,0.80,0.20,0.3,1325,7.2,293,7.6,1339,301,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 9",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row10,4,80CH4_20DME,0.80,0.20,0.3,1307,7.6,391,8.1,1324,341,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 10",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row11,4,80CH4_20DME,0.80,0.20,0.3,1234,7.6,949,8.3,1259,760,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 11",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row12,4,80CH4_20DME,0.80,0.20,0.3,1214,7.9,1244,8.8,1242,916,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 12",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row13,4,80CH4_20DME,0.80,0.20,0.3,1170,8.0,2075,8.9,1200,1635,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 13",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row14,4,80CH4_20DME,0.80,0.20,0.3,1546,1.5,59,1.5,1561,86,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 14",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row15,4,80CH4_20DME,0.80,0.20,0.3,1452,1.6,132,1.6,1457,213,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 15",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row16,4,80CH4_20DME,0.80,0.20,0.3,1397,1.6,263,1.7,1405,354,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 16",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row17,4,80CH4_20DME,0.80,0.20,0.3,1322,1.8,783,1.9,1339,672,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 17",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix4_row18,4,80CH4_20DME,0.80,0.20,0.3,1278,1.9,1269,2.0,1300,1045,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #4, printed p.56, PDF p.70, row 18",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row01,5,60CH4_40DME,0.60,0.40,2.0,1355,14.2,58,14.8,1365,63,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 1",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row02,5,60CH4_40DME,0.60,0.40,2.0,1256,16.2,162,16.8,1264,197,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 2",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row03,5,60CH4_40DME,0.60,0.40,2.0,1197,18.3,254,18.6,1200,447,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 3",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row04,5,60CH4_40DME,0.60,0.40,2.0,1161,18.8,367,19.4,1168,706,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 4",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row05,5,60CH4_40DME,0.60,0.40,2.0,1089,17.9,589,19.1,1102,,634,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 5",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row06,5,60CH4_40DME,0.60,0.40,2.0,958,19.7,875,21.1,970,,1269,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 6",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row07,5,60CH4_40DME,0.60,0.40,2.0,1077,20.3,885,21.6,1089,,589,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 7",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row08,5,60CH4_40DME,0.60,0.40,2.0,959,20.6,959,21.5,967,,1270,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 8",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row09,5,60CH4_40DME,0.60,0.40,2.0,973,20.3,1108,21.4,982,,1142,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 9",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row10,5,60CH4_40DME,0.60,0.40,2.0,1027,20.6,1142,21.3,1033,,827,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 10",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row11,5,60CH4_40DME,0.60,0.40,2.0,913,22.0,1474,23.1,922,,1627,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 11",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row12,5,60CH4_40DME,0.60,0.40,2.0,948,21.7,1928,22.9,957,,1254,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 12",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row13,5,60CH4_40DME,0.60,0.40,2.0,1443,5.8,40,6.3,1462,38,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 13",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row14,5,60CH4_40DME,0.60,0.40,2.0,1360,6.0,87,6.2,1367,104,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 14",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row15,5,60CH4_40DME,0.60,0.40,2.0,1314,6.7,158,7.0,1324,157,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 15",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row16,5,60CH4_40DME,0.60,0.40,2.0,1258,7.3,267,7.6,1266,308,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 16",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row17,5,60CH4_40DME,0.60,0.40,2.0,1208,7.4,483,7.7,1217,593,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 17",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row18,5,60CH4_40DME,0.60,0.40,2.0,1165,7.7,753,8.3,1179,981,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 18",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row19,5,60CH4_40DME,0.60,0.40,2.0,1517,1.3,83,1.4,1534,49,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 19",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row20,5,60CH4_40DME,0.60,0.40,2.0,1456,1.3,117,1.4,1471,85,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 20",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row21,5,60CH4_40DME,0.60,0.40,2.0,1348,1.5,371,1.5,1354,276,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 21",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row22,5,60CH4_40DME,0.60,0.40,2.0,1298,1.6,507,1.7,1308,445,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 22",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row23,5,60CH4_40DME,0.60,0.40,2.0,1239,1.6,1073,1.8,1255,843,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 23",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix5_row24,5,60CH4_40DME,0.60,0.40,2.0,1208,1.8,1152,1.8,1210,1555,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #5, printed p.57, PDF p.71, row 24",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row01,6,60CH4_40DME,0.60,0.40,1.0,1327,28.0,57,30.1,1346,55,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 1",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row02,6,60CH4_40DME,0.60,0.40,1.0,1229,32.2,135,33.6,1239,194,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 2",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row03,6,60CH4_40DME,0.60,0.40,1.0,1135,34.1,285,35.3,1143,,774,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 3",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row04,6,60CH4_40DME,0.60,0.40,1.0,1083,33.9,397,35.5,1093,,456,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 4",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row05,6,60CH4_40DME,0.60,0.40,1.0,1070,34.9,435,38.6,1092,,414,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 5",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row06,6,60CH4_40DME,0.60,0.40,1.0,997,30.5,477,32.1,1007,,862,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 6",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row07,6,60CH4_40DME,0.60,0.40,1.0,1020,29.9,641,35.5,1057,,557,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 7",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row08,6,60CH4_40DME,0.60,0.40,1.0,989,34.4,679,36.5,1001,,763,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 8",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row09,6,60CH4_40DME,0.60,0.40,1.0,1424,6.5,42,6.8,1436,51,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 9",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row10,6,60CH4_40DME,0.60,0.40,1.0,1356,7.0,108,7.1,1360,110,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 10",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row11,6,60CH4_40DME,0.60,0.40,1.0,1283,7.3,235,8.1,1310,182,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 11",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row12,6,60CH4_40DME,0.60,0.40,1.0,1220,8.1,493,8.9,1242,415,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 12",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row13,6,60CH4_40DME,0.60,0.40,1.0,1174,8.2,882,9.4,1209,631,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 13",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row14,6,60CH4_40DME,0.60,0.40,1.0,1135,8.2,1314,9.1,1159,1338,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 14",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row15,6,60CH4_40DME,0.60,0.40,1.0,1508,1.5,49,1.5,1520,55,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 15",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row16,6,60CH4_40DME,0.60,0.40,1.0,1491,1.4,57,1.5,1502,66,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 16",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row17,6,60CH4_40DME,0.60,0.40,1.0,1412,1.6,119,1.6,1413,152,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 17",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row18,6,60CH4_40DME,0.60,0.40,1.0,1299,1.7,509,1.7,1310,456,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 18",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row19,6,60CH4_40DME,0.60,0.40,1.0,1270,1.8,636,1.9,1279,638,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 19",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
zinner2008_mix6_row20,6,60CH4_40DME,0.60,0.40,1.0,1225,1.8,1295,2.0,1245,971,,adjusted_state_not_delay,endwall pressure rise,total ignition delay (tau_ign),not_stated_per_appendix_row,endwall piezoelectric pressure transducer,"Zinner 2008 Appendix TABULATED DATA, Mix #6, printed p.57, PDF p.71, row 20",Adjusted T/P are the thesis adjusted state; original P/T and both thesis correlation columns are retained verbatim. Facility is not assigned because the appendix table does not label rows.
